,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
743,diliohernandez,,"Foro sobre la  pelicula ""Arrugas"" presentada por CIAP en el marco del VI Curso de Cuidadores Domiciliarios con la participación de las Profesoras Sara Vera y Mirna Yonis, promoviendo la cultura del envejecimiento… https://t.co/fSwYV6mx1h",False,Caracas,Foro sobre la  pelicula Arrugas presentada por CIAP en el marco del VI Curso de Cuidadores Domiciliarios con la participación de las Profesoras Sara Vera y Mirna Yonis promoviendo la cultura del envejecimiento…,0.3612
744,emmelincobain,Geriatriamexico,RT @Geriatriamexico: Las #PersonasMayores tienen derecho a la igualdad y no discriminación por razones de edad https://t.co/pBNFvgFOtq,True,En cualquier lugar ,Las PersonasMayores tienen derecho a la igualdad y no discriminación por razones de edad,0.0
745,Geriatriamexico,,"Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para esta fecha, la #depresión será la segunda causa de discapacidad en esta población.",False,México,Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para esta fecha la depresión será la segunda causa de discapacidad en esta población,-0.743
746,carlosjvp111,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,"Neiva, Colombia","Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
747,Con 5 Sentidos,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/7V5yKnrbay",False,aquí y ahora,Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
748,needybngtn,BTS twt,"Con los números que hemos hecho en stream, el próximo comeback vamos a arrasar con las plataformas. Hay que seguir ajustando el tema de la longevidad pero ha sido un gran año para crecer con respecto a las reproducciones. 

@BTS_twt",False,Only Army,Con los números que hemos hecho en stream el próximo comeback vamos a arrasar con las plataformas Hay que seguir ajustando el tema de la longevidad pero ha sido un gran año para crecer con respecto a las reproducciones,0.9349
749,TemaGlobal,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/h8VpAiCsfO,False,"Madrid, Comunidad de Madrid",¿Cuántos años podemos vivir los humanos Longevidad,0.0
750,Lecturas24H,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/zbbppuN425",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
751,AreaEditorial,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/j8GynTU5cK",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
752,1111Ayala,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/AXGXXiKUA2",False,León de los Aldama Gto. Mexico,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
753,TuiterPro,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/PC8iTK1kOU",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
754,RastyKiba,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,FOGAR DE BREOGÁN,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
755,SamyGeppiAlban0,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,🇦🇷🌊💒🤰🏼🐶😻🐮🐷🐟🐤🐇🐎 ,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
756,maestroasombros,Minnie1166,@Minnie1166 Martín uso el filtro de envejecimiento,False,Guatemala,Martín uso el filtro de envejecimiento,0.0
757,NeoInformes,,"🔥 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/z0FQJNQ6jE",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
758,EisnelHR,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
759,MWGIntl,,"Vive más tiempo imitando a los más #longevos y sanos del #planeta, presta atención a estos consejos;
https://t.co/HNdiHKzPsZ
Fuente: CNN
#CuidaDeTuSalud",False,"75 Valencia Avenue Suite 801 Coral Gables, FL 33134","Vive más tiempo imitando a los más longevos y sanos del planeta presta atención a estos consejos

Fuente CNN
CuidaDeTuSalud",0.3744
760,LambruMelu,,Este finde necesito salir a bailar sino me voy a morir del envejecimiento,False,,Este finde necesito salir a bailar sino me voy a morir del envejecimiento,-0.7469
761,Reportes24H,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/abWMzr0mTt,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
762,SrPereiras,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Vigo,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
763,ProEditores,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/wB60H8cQfo",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
764,eu504,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Tegucigalpa, Honduras",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
765,samageria,adn40,"RT @adn40: Hoy nos acompaña Concha León Portilla, especialista en longevidad, quien nos habla sobre el fenómeno de la nueva longevidad. @co…",True,Ombligo de la luna.,Hoy nos acompaña Concha León Portilla especialista en longevidad quien nos habla sobre el fenómeno de la nueva longevidad …,0.0
766,RobertoSantosL3,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
767,Fernand92025836,RafaelRuiz1957,RT @RafaelRuiz1957: Se equivoca usted Sra. Bachelet. La mayor amenaza a los #DerechosHumanos y a la #Humanidad es el envejecimiento de la p…,True,"Valsequillo de Gran Canaria, E",Se equivoca usted Sra Bachelet La mayor amenaza a los DerechosHumanos y a la Humanidad es el envejecimiento de la p…,-0.3182
768,reinayjueves,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,Ombligo de La Luna,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
769,Zirculovizioso,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Madrid,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
770,RicardoGRegules,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
771,IMSSedomexote,,"#BoletínDePrensa
#GeriatrIMSS impulsa estrategias para envejecimiento exitoso.👇🏼
https://t.co/lViLx7g9C7 https://t.co/wNGMXYUHvt",False,"Naucalpan de Juárez, México","BoletínDePrensa
GeriatrIMSS impulsa estrategias para envejecimiento exitoso",0.5859
772,WaldenDurden,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Coliseo Romano,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
773,elindepcom,FundlaCaixa,". @FundlaCaixa ha concedido este año a 45 proyectos que pretenden dar respuesta a retos sociales derivados del envejecimiento demográfico, el aislamiento de la población, el paro o las presiones migratorias

https://t.co/teM7rUEBdg",False,"Madrid, Comunidad de Madrid",ha concedido este año a 45 proyectos que pretenden dar respuesta a retos sociales derivados del envejecimiento demográfico el aislamiento de la población el paro o las presiones migratorias,-0.4019
774,MendaLerenda99,,"😺✏ — Depende de lo que se entienda por inmortalidad, inmortalidad en cuanto a longevidad de vida.... quizás https://t.co/EwPR5NlnNc",False,Aqui,— Depende de lo que se entienda por inmortalidad inmortalidad en cuanto a longevidad de vida quizás,0.0
775,InformateMX,,Análisis de sangre detectaría envejecimiento acelerado #SALUD #SaludyCiencia https://t.co/d1ITtbkazi,False,México,Análisis de sangre detectaría envejecimiento acelerado SALUD SaludyCiencia,0.0
776,saul jimenezh,IMSSedomexote,RT @IMSSedomexote: Geriatras del IMSS impulsan estrategias para envejecimiento exitoso. https://t.co/bGwgVnUnFm https://t.co/IFrqMRGmZw,True,"Gustavo A. Madero, Distrito Fe",Geriatras del IMSS impulsan estrategias para envejecimiento exitoso,0.5859
777,miguela37246025,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Irapuato, Guanajuato",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
778,IMSSedomexote,,Geriatras del IMSS impulsan estrategias para envejecimiento exitoso. https://t.co/bGwgVnUnFm https://t.co/IFrqMRGmZw,False,"Naucalpan de Juárez, México",Geriatras del IMSS impulsan estrategias para envejecimiento exitoso,0.5859
779,sofiamrosero19,agarcod,"RT @agarcod: 🇪🇸 En 2050 habrá 78,4 personas mayores de 64 años por cada 100 personas entre 20 y 64 años. Es casi el doble de la estimación…",True,Cali - Colombia,En 2050 habrá 784 personas mayores de 64 años por cada 100 personas entre 20 y 64 años Es casi el doble de la estimación…,0.0
780,FloMarg Ot,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
781,YokoEsCulpable,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/dvO9LsKG5q",False,,Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
782,victormosorio,JGF92,"RT @JGF92: Más allá de Google, Alphabet trabaja con coches autónomos, investiga el envejecimiento, despliega globos para llevar Internet a…",True,,Más allá de Google Alphabet trabaja con coches autónomos investiga el envejecimiento despliega globos para llevar Internet a…,0.0
783,Votos Nulos,,Tomar vino tinto y comer chocolate podría prevenir el envejecimiento https://t.co/gzy17bsCzJ,False,,Tomar vino tinto y comer chocolate podría prevenir el envejecimiento,0.0258
784,Microfonado,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/HRo1jgeQcz,False,Twitter,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
785,MinerJoxe,GrandesAmigos  ,"RT @GrandesAmigos__: No es fácil explicar por qué tantas #personasmayores se sienten solas: se requiere investigación, trabajo de campo...…",True,LA HIPOCRESÍA SIEMPRE SE NOTA♿,No es fácil explicar por qué tantas personasmayores se sienten solas se requiere investigación trabajo de campo…,-0.5277
786,Sono io Carlo,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/GMTJddN67l,False,🇪🇸🇮🇹,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
787,MatiaFundazioa,GrandesAmigos  ,"RT @GrandesAmigos__: No es fácil explicar por qué tantas #personasmayores se sienten solas: se requiere investigación, trabajo de campo...…",True,"San Sebastián, España",No es fácil explicar por qué tantas personasmayores se sienten solas se requiere investigación trabajo de campo…,-0.5277
788,ETapujos,FelipeGCoto,RT @FelipeGCoto: El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,True,Spain,El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,-0.7269
789, AZARON ,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/pHXe9wnqwF",False,Somewhere in Spain,Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
790,edwinfuertes201,IESSCarchi,"RT @IESSCarchi: Adultos mayores, integrantes de varios talleres del Programa de Envejecimiento Activo, participaron en una caminata con el…",True,,Adultos mayores integrantes de varios talleres del Programa de Envejecimiento Activo participaron en una caminata con el…,0.4019
791,MIGUTIERR,FelipeGCoto,RT @FelipeGCoto: El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,True,ESPAÑA,El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,-0.7269
792,antorodrial,runners es,"RT @runners_es: Seguramente sabías que correr los 42,145 km de una maratón mejoraba tu condición física, pero no que puede ser tu fuente de…",True,,Seguramente sabías que correr los 42145 km de una maratón mejoraba tu condición física pero no que puede ser tu fuente de…,0.4404
793,Bessy Rios,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,El Salvador,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
794,johnnysanxes,runners es,"RT @runners_es: Seguramente sabías que correr los 42,145 km de una maratón mejoraba tu condición física, pero no que puede ser tu fuente de…",True,,Seguramente sabías que correr los 42145 km de una maratón mejoraba tu condición física pero no que puede ser tu fuente de…,0.4404
795,breathinstark,stainedfuI,"@stainedfuI Break up tuvo longevidad en hot 100 y aparte tuvo exito ww por eso tanto stream y tantas views , us no lo es todo",False,el internado,Break up tuvo longevidad en hot 100 y aparte tuvo exito ww por eso tanto stream y tantas views  us no lo es todo,0.5719
796,macariouzcategu,,"El envejecimiento inicia a partir de los 25 años, explica científica https://t.co/qG4c3dROSa",False,,El envejecimiento inicia a partir de los 25 años explica científica,0.0
797,JGF92,,"Más allá de Google, Alphabet trabaja con coches autónomos, investiga el envejecimiento, despliega globos para llevar Internet a zonas rurales y envía drones de reparto. 

¿Qué será de estos negocios tras la salida de sus fundadores? 

Lo cuento aquí 👇
https://t.co/FpdrZKWUFY https://t.co/kPcAoTtVKR",False,Madrid,"Más allá de Google Alphabet trabaja con coches autónomos investiga el envejecimiento despliega globos para llevar Internet a zonas rurales y envía drones de reparto 

¿Qué será de estos negocios tras la salida de sus fundadores 

Lo cuento aquí",0.0
798,CeliaHil,"TalentoCooldys, pimec","RT @TalentoCooldys: Muchas gracias a todos/as los que nos acompañasteis en el #evento de @pimec y #TalentoCooldys  ""#SylverEconomy y #Talen…",True,Penedès (Barcelona),Muchas gracias a todosas los que nos acompañasteis en el evento de  y TalentoCooldys  SylverEconomy y Talen…,0.4404
799,TalentoCooldys,pimec,"Muchas gracias a todos/as los que nos acompañasteis en el #evento de @pimec y #TalentoCooldys  ""#SylverEconomy y #TalentoSénior como factor de competitividad"" 

#PIMECFòrum
#TalentoCooldys_PIMEC 
#NoaLaDiscriminaciónPorEdad

#PIMEC #Séniors #Longevidad #Economía #Edad https://t.co/oBWxbregYb",False,Barcelona,"Muchas gracias a todosas los que nos acompañasteis en el evento de  y TalentoCooldys  SylverEconomy y TalentoSénior como factor de competitividad 

PIMECFòrum
TalentoCooldysPIMEC 
NoaLaDiscriminaciónPorEdad

PIMEC Séniors Longevidad Economía Edad",0.4404
800,Sor10251460,"Funcionariohum1, anadebande, GPPopular, borrego corte, tu abandono, APFP ES, CSIFPRISIONES, cayetanaAT, pablocasado , populares",RT @Funcionariohum1: @anadebande @GPPopular @borrego_corte @tu_abandono @APFP_ES @CSIFPRISIONES @cayetanaAT @pablocasado_ @populares @ppdeg…,True,,…,0.0
801,stainedfuI,breathinstark,"@breathinstark a qué llamas flop exactamente pq ambos han sido #2 pero han tenido muchos más puntos que los de ariana en el #1, y devlos terceros singles lover ha tenido muchísima más longevidad que break up",False,spain,a qué llamas flop exactamente pq ambos han sido 2 pero han tenido muchos más puntos que los de ariana en el 1 y devlos terceros singles lover ha tenido muchísima más longevidad que break up,0.6705
802,Mariana ADS,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Bogotá-Colombia,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
803,mevillagomez,ESPNFutbolClub,@ESPNFutbolClub Es el tweet con envejecimiento más rápido en la historia,False,Lima - Perú,Es el tweet con envejecimiento más rápido en la historia,0.0
804,Longevify,,Me uno a la corriente de científicos que piensan que el envejecimiento es producto de una pérdida de información. Information Theory of Aging. Here we go!,False,World,Me uno a la corriente de científicos que piensan que el envejecimiento es producto de una pérdida de información Information Theory of Aging Here we go,-0.0258
805,luisa2andrade2,NotaVeraz,RT @NotaVeraz: 🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/1kcjBD2nnH,True,,Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
806,NNTAC1,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/Lk75UcGjxW",False,Ciudad de los Niños,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
807,ariabueno,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/J7ghM9LWyM,False,"Alcorcón, Comunidad de Madrid",¿Cuál es el secreto de la longevidad de las tortugas,0.0
808,PastoresOrtega,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/hAouwfcQCZ",False,"Caguas, Puerto Rico",Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
809,Define Inst,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/8jtvMKendb",False,"Vigo, España",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
810,abdielsuki,calorc1to,@calorc1to Milenials descubren el envejecimiento,False,,Milenials descubren el envejecimiento,0.0
811,demetri23942264,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
812,Capitalsalud,,"Aunque la exposición al sol durante lapsos cortos tiene efectos positivos en la salud, sobreexponerse puede provocar envejecimiento prematuro, manchas, daños oculares y riesgos de sufrir cáncer de piel.  

Aprende a protegerte de la radiación solar  https://t.co/bfh540IIX4 https://t.co/WhyaM3okLJ",False,"Bogotá, Villavicencio y 22 mun","Aunque la exposición al sol durante lapsos cortos tiene efectos positivos en la salud sobreexponerse puede provocar envejecimiento prematuro manchas daños oculares y riesgos de sufrir cáncer de piel  

Aprende a protegerte de la radiación solar",-0.5423
813,susanadv17,infosalus com,"RT @infosalus_com: Los médicos rehabilitadores alertan de una ""crisis inminente de discapacidad"" por el envejecimiento

https://t.co/9qhLYw…",True,,"Los médicos rehabilitadores alertan de una crisis inminente de discapacidad por el envejecimiento

…",-0.6705
814,el penunuri,elbasiliogmas,"@elbasiliogmas ...todavía no lo han inaugurado???
Yo creo q ésa obra debe tener unos 5-6 años de longevidad.
Muy sencillo, quien se toma la foto para la puesta de la primera piedra, es quien capó la cochi.",False,,"todavía no lo han inaugurado
Yo creo q ésa obra debe tener unos 56 años de longevidad
Muy sencillo quien se toma la foto para la puesta de la primera piedra es quien capó la cochi",0.0
815,andreacaricato,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,Venezuela,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
816,rsvargasn,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
817,JoEl LoDom,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,México,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
818,Datos365,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/ieEdYzBqm7",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
819,paulamo81041337,"RafaelRuiz1957, mbachelet",RT @RafaelRuiz1957: @mbachelet Se equivoca usted Sra. Bachelet. La mayor amenaza a los #DerechosHumanos y a la #Humanidad es el envejecimie…,True,,Se equivoca usted Sra Bachelet La mayor amenaza a los DerechosHumanos y a la Humanidad es el envejecimie…,-0.3182
820,TecNovedosos,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/s3jUnseAYl",False,España,Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
821,romelia sinche,JoseVOrdonez,"RT @JoseVOrdonez: En este Centro, 35 adultos mayores realizan actividades recreativas, educativas, manuales y más, encaminadas a garantizar…",True,,En este Centro 35 adultos mayores realizan actividades recreativas educativas manuales y más encaminadas a garantizar…,0.0
822,MenddMendoza,beajolie38,RT @beajolie38: Un estudio reveló que las peleas o discusiones regulares en una relación de pareja pueden favorecer la longevidad de sus in…,True,,Un estudio reveló que las peleas o discusiones regulares en una relación de pareja pueden favorecer la longevidad de sus in…,0.0258
823,ChoixVins,CatenaMalbec,"RT @CatenaMalbec: Allí, silenciosas descansan. Luz tenue, fresca humedad. Allí esperan pacientemente para ser parte de una nueva historia.…",True,"Ciudad Autónoma de Buenos Aires, Argentina",Allí silenciosas descansan Luz tenue fresca humedad Allí esperan pacientemente para ser parte de una nueva historia…,0.3182
824,pe valeriapea,beajolie38,RT @beajolie38: Un estudio reveló que las peleas o discusiones regulares en una relación de pareja pueden favorecer la longevidad de sus in…,True,Ecuador,Un estudio reveló que las peleas o discusiones regulares en una relación de pareja pueden favorecer la longevidad de sus in…,0.0258
825,NotaVeraz,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/xozXPmVQU2,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
826,Gabriela8827,IESSCarchi,"RT @IESSCarchi: Adultos mayores, integrantes de varios talleres del Programa de Envejecimiento Activo, participaron en una caminata con el…",True,Ecuador -Quito,Adultos mayores integrantes de varios talleres del Programa de Envejecimiento Activo participaron en una caminata con el…,0.4019
827,SuperTrinos,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/epHiC6mhXa,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
828,lesththorn,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/OWajQRdPAP",False,"CORDOBA,ARGENTINA",Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
829,luuuzpaty,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,méxico,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
830,InterDifusion,,"🔷 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/om7ZxdPw9v",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
831,marceloruano1,IESSCarchi,"RT @IESSCarchi: Adultos mayores, integrantes de varios talleres del Programa de Envejecimiento Activo, participaron en una caminata con el…",True,,Adultos mayores integrantes de varios talleres del Programa de Envejecimiento Activo participaron en una caminata con el…,0.4019
832,Reportes24H,,"🔵 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/UILpz02HYZ",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
833,GrupoNEAT,,Alzheimer: 7 terapias para mejorar la calidad de vida https://t.co/kp0s8Foz2l,False,Madrid,Alzheimer 7 terapias para mejorar la calidad de vida,0.4404
834,DonSinoptico,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/2qsKuz3nJu,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
835,LosArticulistas,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/UH6uFW9DAu",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
836,tonymarquezroon,,"La vida no te puede ofrecer ningún tipo de certezas de longevidad o felicidad, por lo que debes disfrutarlas al máximo cuando aparezcan...

🙂🙂🙂",False,"Guaymas, Son; México",La vida no te puede ofrecer ningún tipo de certezas de longevidad o felicidad por lo que debes disfrutarlas al máximo cuando aparezcan,0.813
837,drcjat,Geriatriamexico,"RT @Geriatriamexico: La salud en la #PersonaMayor incluye necesariamente el tema de su #Funcionalidad, que ha sido reconocida por la OMS co…",True,,La salud en la PersonaMayor incluye necesariamente el tema de su Funcionalidad que ha sido reconocida por la OMS co…,0.0
838,infonaturaes,,#ciencia #naturaleza #ecologia Charla del COEGI sobre el reto de la soledad en el envejecimiento el 1 de... https://t.co/Ifteh6cDIH,False,,ciencia naturaleza ecologia Charla del COEGI sobre el reto de la soledad en el envejecimiento el 1 de,-0.3612
839,VirialexViri,infosalus com,"RT @infosalus_com: Los médicos rehabilitadores alertan de una ""crisis inminente de discapacidad"" por el envejecimiento

https://t.co/9qhLYw…",True,,"Los médicos rehabilitadores alertan de una crisis inminente de discapacidad por el envejecimiento

…",-0.6705
840,AlejandroJCalvo,FelipeGCoto,RT @FelipeGCoto: El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,True,Asturias,El envejecimiento de la población asturiana y el paulatino abandono del medio rural son dos de los problemas que el Princi…,-0.7269
841,SnakeVipers,,"El envejecimiento inicia a partir de los 25 años, explica científica https://t.co/yv1mAEMSs6",False,,El envejecimiento inicia a partir de los 25 años explica científica,0.0
842,EfectoCognitivo,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/LaGW2uXGFC,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
